tier,method,random_seed,condition,layer_index,mean_probability_of_roughly_equal_option,items_used
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,4,0.4894,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,5,0.4935,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,6,0.493,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,7,0.4982,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,8,0.4971,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,9,0.4954,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,10,0.4934,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,11,0.4989,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,12,0.5059,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,13,0.4948,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,14,0.5063,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,15,0.5141,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,16,0.5396,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,17,0.5553,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,18,0.5681,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,19,0.6273,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,20,0.6033,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,21,0.54,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,22,0.5393,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,diff,23,0.3652,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,0,0.4969,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,1,0.4958,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,2,0.4947,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,3,0.4947,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,4,0.493,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,5,0.4932,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,6,0.4943,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,7,0.5028,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,8,0.4987,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,9,0.4981,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,10,0.4944,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,11,0.4976,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,12,0.5027,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,13,0.4948,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,14,0.5083,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,15,0.5116,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,16,0.5296,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,17,0.5522,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,18,0.5647,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,19,0.6279,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,20,0.6397,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,21,0.7897,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,22,0.7678,48
broad-instruct,reference_vanilla_lora_loao_social_group,42,equal,23,0.8546,48
broad-instruct,reference_vanilla_qlora,42,diff,0,0.4633,48
broad-instruct,reference_vanilla_qlora,42,diff,1,0.4639,48
broad-instruct,reference_vanilla_qlora,42,diff,2,0.4669,48
broad-instruct,reference_vanilla_qlora,42,diff,3,0.4617,48
broad-instruct,reference_vanilla_qlora,42,diff,4,0.4599,48
broad-instruct,reference_vanilla_qlora,42,diff,5,0.4618,48
broad-instruct,reference_vanilla_qlora,42,diff,6,0.4587,48
broad-instruct,reference_vanilla_qlora,42,diff,7,0.4619,48
broad-instruct,reference_vanilla_qlora,42,diff,8,0.4607,48
broad-instruct,reference_vanilla_qlora,42,diff,9,0.4607,48
broad-instruct,reference_vanilla_qlora,42,diff,10,0.4594,48
broad-instruct,reference_vanilla_qlora,42,diff,11,0.4616,48
broad-instruct,reference_vanilla_qlora,42,diff,12,0.4664,48
broad-instruct,reference_vanilla_qlora,42,diff,13,0.4547,48
broad-instruct,reference_vanilla_qlora,42,diff,14,0.4344,48
broad-instruct,reference_vanilla_qlora,42,diff,15,0.415,48
broad-instruct,reference_vanilla_qlora,42,diff,16,0.397,48
broad-instruct,reference_vanilla_qlora,42,diff,17,0.3808,48
broad-instruct,reference_vanilla_qlora,42,diff,18,0.3707,48
broad-instruct,reference_vanilla_qlora,42,diff,19,0.3964,48
broad-instruct,reference_vanilla_qlora,42,diff,20,0.3312,48
broad-instruct,reference_vanilla_qlora,42,diff,21,0.3354,48
broad-instruct,reference_vanilla_qlora,42,diff,22,0.2417,48
broad-instruct,reference_vanilla_qlora,42,diff,23,0.1686,48
broad-instruct,reference_vanilla_qlora,42,equal,0,0.4622,48
broad-instruct,reference_vanilla_qlora,42,equal,1,0.464,48
broad-instruct,reference_vanilla_qlora,42,equal,2,0.4647,48
broad-instruct,reference_vanilla_qlora,42,equal,3,0.46,48
broad-instruct,reference_vanilla_qlora,42,equal,4,0.4617,48
broad-instruct,reference_vanilla_qlora,42,equal,5,0.4608,48
broad-instruct,reference_vanilla_qlora,42,equal,6,0.459,48
broad-instruct,reference_vanilla_qlora,42,equal,7,0.4613,48
broad-instruct,reference_vanilla_qlora,42,equal,8,0.4619,48
broad-instruct,reference_vanilla_qlora,42,equal,9,0.4584,48
broad-instruct,reference_vanilla_qlora,42,equal,10,0.4596,48
broad-instruct,reference_vanilla_qlora,42,equal,11,0.4601,48
broad-instruct,reference_vanilla_qlora,42,equal,12,0.4614,48
broad-instruct,reference_vanilla_qlora,42,equal,13,0.4538,48
broad-instruct,reference_vanilla_qlora,42,equal,14,0.4363,48
broad-instruct,reference_vanilla_qlora,42,equal,15,0.4146,48
broad-instruct,reference_vanilla_qlora,42,equal,16,0.4012,48
broad-instruct,reference_vanilla_qlora,42,equal,17,0.3736,48
broad-instruct,reference_vanilla_qlora,42,equal,18,0.3549,48
broad-instruct,reference_vanilla_qlora,42,equal,19,0.4052,48
broad-instruct,reference_vanilla_qlora,42,equal,20,0.4389,48
broad-instruct,reference_vanilla_qlora,42,equal,21,0.5437,48
broad-instruct,reference_vanilla_qlora,42,equal,22,0.4136,48
broad-instruct,reference_vanilla_qlora,42,equal,23,0.4462,48
general-instruct,frozen_base,42,diff,0,0.035,48
general-instruct,frozen_base,42,diff,1,0.0345,48
general-instruct,frozen_base,42,diff,2,0.0323,48
general-instruct,frozen_base,42,diff,3,0.0336,48
general-instruct,frozen_base,42,diff,4,0.0349,48
general-instruct,frozen_base,42,diff,5,0.0336,48
general-instruct,frozen_base,42,diff,6,0.0296,48
general-instruct,frozen_base,42,diff,7,0.0323,48
general-instruct,frozen_base,42,diff,8,0.0338,48
general-instruct,frozen_base,42,diff,9,0.0349,48
general-instruct,frozen_base,42,diff,10,0.041,48
general-instruct,frozen_base,42,diff,11,0.0485,48
general-instruct,frozen_base,42,diff,12,0.0588,48
general-instruct,frozen_base,42,diff,13,0.0798,48
general-instruct,frozen_base,42,diff,14,0.0723,48
general-instruct,frozen_base,42,diff,15,0.0566,48
general-instruct,frozen_base,42,diff,16,0.0527,48
general-instruct,frozen_base,42,diff,17,0.0237,48
general-instruct,frozen_base,42,diff,18,0.0318,48
general-instruct,frozen_base,42,diff,19,0.0427,48
general-instruct,frozen_base,42,diff,20,0.0317,48
general-instruct,frozen_base,42,diff,21,0.0282,48
general-instruct,frozen_base,42,diff,22,0.181,48
general-instruct,frozen_base,42,diff,23,0.009,48
general-instruct,frozen_base,42,diff,24,0.0038,48
general-instruct,frozen_base,42,diff,25,0.0008,48
general-instruct,frozen_base,42,diff,26,0.0012,48
general-instruct,frozen_base,42,diff,27,0.003,48
general-instruct,frozen_base,42,diff,28,0.0003,48
general-instruct,frozen_base,42,diff,29,0.0001,48
general-instruct,frozen_base,42,equal,0,0.0347,48
general-instruct,frozen_base,42,equal,1,0.0345,48
general-instruct,frozen_base,42,equal,2,0.0324,48
general-instruct,frozen_base,42,equal,3,0.0324,48
general-instruct,frozen_base,42,equal,4,0.0341,48
general-instruct,frozen_base,42,equal,5,0.0328,48
general-instruct,frozen_base,42,equal,6,0.0297,48
general-instruct,frozen_base,42,equal,7,0.0321,48
general-instruct,frozen_base,42,equal,8,0.0325,48
general-instruct,frozen_base,42,equal,9,0.0354,48
general-instruct,frozen_base,42,equal,10,0.0408,48
general-instruct,frozen_base,42,equal,11,0.0484,48
general-instruct,frozen_base,42,equal,12,0.0602,48
general-instruct,frozen_base,42,equal,13,0.0799,48
general-instruct,frozen_base,42,equal,14,0.0704,48
general-instruct,frozen_base,42,equal,15,0.0558,48
general-instruct,frozen_base,42,equal,16,0.0544,48
general-instruct,frozen_base,42,equal,17,0.0223,48
general-instruct,frozen_base,42,equal,18,0.0298,48
general-instruct,frozen_base,42,equal,19,0.0374,48
general-instruct,frozen_base,42,equal,20,0.031,48
general-instruct,frozen_base,42,equal,21,0.0289,48
general-instruct,frozen_base,42,equal,22,0.2148,48
general-instruct,frozen_base,42,equal,23,0.0254,48
general-instruct,frozen_base,42,equal,24,0.0068,48
general-instruct,frozen_base,42,equal,25,0.0017,48
general-instruct,frozen_base,42,equal,26,0.0016,48
general-instruct,frozen_base,42,equal,27,0.0037,48
general-instruct,frozen_base,42,equal,28,0.0006,48
general-instruct,frozen_base,42,equal,29,0.0001,48
general-instruct,baseline_dart,42,diff,0,0.1155,48
general-instruct,baseline_dart,42,diff,1,0.1155,48
general-instruct,baseline_dart,42,diff,2,0.1162,48
general-instruct,baseline_dart,42,diff,3,0.1147,48
general-instruct,baseline_dart,42,diff,4,0.1147,48
general-instruct,baseline_dart,42,diff,5,0.114,48
general-instruct,baseline_dart,42,diff,6,0.1166,48
general-instruct,baseline_dart,42,diff,7,0.1153,48
general-instruct,baseline_dart,42,diff,8,0.1144,48
general-instruct,baseline_dart,42,diff,9,0.1148,48
general-instruct,baseline_dart,42,diff,10,0.1139,48
general-instruct,baseline_dart,42,diff,11,0.1181,48
general-instruct,baseline_dart,42,diff,12,0.1165,48
general-instruct,baseline_dart,42,diff,13,0.1167,48
general-instruct,baseline_dart,42,diff,14,0.1169,48
general-instruct,baseline_dart,42,diff,15,0.1155,48
general-instruct,baseline_dart,42,diff,16,0.1204,48
general-instruct,baseline_dart,42,diff,17,0.1152,48
general-instruct,baseline_dart,42,diff,18,0.1156,48
general-instruct,baseline_dart,42,diff,19,0.1062,48
general-instruct,baseline_dart,42,diff,20,0.1061,48
general-instruct,baseline_dart,42,diff,21,0.1021,48
general-instruct,baseline_dart,42,diff,22,0.1055,48
general-instruct,baseline_dart,42,diff,23,0.056,48
general-instruct,baseline_dart,42,diff,24,0.0528,48
general-instruct,baseline_dart,42,diff,25,0.0432,48
general-instruct,baseline_dart,42,diff,26,0.0208,48
general-instruct,baseline_dart,42,diff,27,0.0203,48
general-instruct,baseline_dart,42,diff,28,0.0134,48
general-instruct,baseline_dart,42,diff,29,0.0055,48
general-instruct,baseline_dart,42,equal,0,0.1151,48
general-instruct,baseline_dart,42,equal,1,0.1148,48
general-instruct,baseline_dart,42,equal,2,0.1161,48
general-instruct,baseline_dart,42,equal,3,0.1147,48
general-instruct,baseline_dart,42,equal,4,0.1142,48
general-instruct,baseline_dart,42,equal,5,0.1161,48
general-instruct,baseline_dart,42,equal,6,0.117,48
general-instruct,baseline_dart,42,equal,7,0.1142,48
general-instruct,baseline_dart,42,equal,8,0.1143,48
general-instruct,baseline_dart,42,equal,9,0.1145,48
general-instruct,baseline_dart,42,equal,10,0.1137,48
general-instruct,baseline_dart,42,equal,11,0.1178,48
general-instruct,baseline_dart,42,equal,12,0.118,48
general-instruct,baseline_dart,42,equal,13,0.1162,48
general-instruct,baseline_dart,42,equal,14,0.1175,48
general-instruct,baseline_dart,42,equal,15,0.1161,48
general-instruct,baseline_dart,42,equal,16,0.1195,48
general-instruct,baseline_dart,42,equal,17,0.1129,48
general-instruct,baseline_dart,42,equal,18,0.114,48
general-instruct,baseline_dart,42,equal,19,0.1067,48
general-instruct,baseline_dart,42,equal,20,0.1056,48
general-instruct,baseline_dart,42,equal,21,0.1115,48
general-instruct,baseline_dart,42,equal,22,0.127,48
general-instruct,baseline_dart,42,equal,23,0.1047,48
general-instruct,baseline_dart,42,equal,24,0.0761,48
general-instruct,baseline_dart,42,equal,25,0.0786,48
general-instruct,baseline_dart,42,equal,26,0.0789,48
general-instruct,baseline_dart,42,equal,27,0.2965,48
general-instruct,baseline_dart,42,equal,28,0.3501,48
general-instruct,baseline_dart,42,equal,29,0.9182,48
general-instruct,baseline_fairnet,42,diff,0,0.2962,48
general-instruct,baseline_fairnet,42,diff,1,0.2934,48
general-instruct,baseline_fairnet,42,diff,2,0.2942,48
general-instruct,baseline_fairnet,42,diff,3,0.2914,48
general-instruct,baseline_fairnet,42,diff,4,0.2904,48
general-instruct,baseline_fairnet,42,diff,5,0.2907,48
general-instruct,baseline_fairnet,42,diff,6,0.2928,48
general-instruct,baseline_fairnet,42,diff,7,0.2922,48
general-instruct,baseline_fairnet,42,diff,8,0.293,48
general-instruct,baseline_fairnet,42,diff,9,0.2916,48
general-instruct,baseline_fairnet,42,diff,10,0.2914,48
general-instruct,baseline_fairnet,42,diff,11,0.2968,48
general-instruct,baseline_fairnet,42,diff,12,0.3035,48
general-instruct,baseline_fairnet,42,diff,13,0.2988,48
general-instruct,baseline_fairnet,42,diff,14,0.2966,48
general-instruct,baseline_fairnet,42,diff,15,0.2865,48
general-instruct,baseline_fairnet,42,diff,16,0.2926,48
general-instruct,baseline_fairnet,42,diff,17,0.2976,48
general-instruct,baseline_fairnet,42,diff,18,0.2912,48
general-instruct,baseline_fairnet,42,diff,19,0.2873,48
general-instruct,baseline_fairnet,42,diff,20,0.2859,48
general-instruct,baseline_fairnet,42,diff,21,0.2915,48
general-instruct,baseline_fairnet,42,diff,22,0.2903,48
general-instruct,baseline_fairnet,42,diff,23,0.2215,48
general-instruct,baseline_fairnet,42,diff,24,0.2189,48
general-instruct,baseline_fairnet,42,diff,25,0.1925,48
general-instruct,baseline_fairnet,42,diff,26,0.1638,48
general-instruct,baseline_fairnet,42,diff,27,0.1819,48
general-instruct,baseline_fairnet,42,diff,28,0.1665,48
general-instruct,baseline_fairnet,42,diff,29,0.0443,48
general-instruct,baseline_fairnet,42,equal,0,0.2937,48
general-instruct,baseline_fairnet,42,equal,1,0.2932,48
general-instruct,baseline_fairnet,42,equal,2,0.2936,48
general-instruct,baseline_fairnet,42,equal,3,0.2944,48
general-instruct,baseline_fairnet,42,equal,4,0.291,48
general-instruct,baseline_fairnet,42,equal,5,0.2903,48
general-instruct,baseline_fairnet,42,equal,6,0.2902,48
general-instruct,baseline_fairnet,42,equal,7,0.2917,48
general-instruct,baseline_fairnet,42,equal,8,0.2935,48
general-instruct,baseline_fairnet,42,equal,9,0.2922,48
general-instruct,baseline_fairnet,42,equal,10,0.2903,48
general-instruct,baseline_fairnet,42,equal,11,0.2949,48
general-instruct,baseline_fairnet,42,equal,12,0.2993,48
general-instruct,baseline_fairnet,42,equal,13,0.2954,48
general-instruct,baseline_fairnet,42,equal,14,0.2938,48
general-instruct,baseline_fairnet,42,equal,15,0.2873,48
general-instruct,baseline_fairnet,42,equal,16,0.2903,48
general-instruct,baseline_fairnet,42,equal,17,0.2977,48
general-instruct,baseline_fairnet,42,equal,18,0.2876,48
general-instruct,baseline_fairnet,42,equal,19,0.2874,48
general-instruct,baseline_fairnet,42,equal,20,0.2729,48
general-instruct,baseline_fairnet,42,equal,21,0.256,48
general-instruct,baseline_fairnet,42,equal,22,0.2471,48
general-instruct,baseline_fairnet,42,equal,23,0.2124,48
general-instruct,baseline_fairnet,42,equal,24,0.2016,48
general-instruct,baseline_fairnet,42,equal,25,0.177,48
general-instruct,baseline_fairnet,42,equal,26,0.2818,48
general-instruct,baseline_fairnet,42,equal,27,0.4164,48
general-instruct,baseline_fairnet,42,equal,28,0.7143,48
general-instruct,baseline_fairnet,42,equal,29,0.8615,48
general-instruct,baseline_igu_lora,42,diff,0,0.1791,48
general-instruct,baseline_igu_lora,42,diff,1,0.1794,48
general-instruct,baseline_igu_lora,42,diff,2,0.1781,48
general-instruct,baseline_igu_lora,42,diff,3,0.1784,48
general-instruct,baseline_igu_lora,42,diff,4,0.1775,48
general-instruct,baseline_igu_lora,42,diff,5,0.1782,48
general-instruct,baseline_igu_lora,42,diff,6,0.1779,48
general-instruct,baseline_igu_lora,42,diff,7,0.1771,48
general-instruct,baseline_igu_lora,42,diff,8,0.1779,48
general-instruct,baseline_igu_lora,42,diff,9,0.1775,48
general-instruct,baseline_igu_lora,42,diff,10,0.1792,48
general-instruct,baseline_igu_lora,42,diff,11,0.1806,48
general-instruct,baseline_igu_lora,42,diff,12,0.1819,48
general-instruct,baseline_igu_lora,42,diff,13,0.1855,48
general-instruct,baseline_igu_lora,42,diff,14,0.1832,48
general-instruct,baseline_igu_lora,42,diff,15,0.1811,48
general-instruct,baseline_igu_lora,42,diff,16,0.1844,48
general-instruct,baseline_igu_lora,42,diff,17,0.1822,48
general-instruct,baseline_igu_lora,42,diff,18,0.1816,48
general-instruct,baseline_igu_lora,42,diff,19,0.1889,48
general-instruct,baseline_igu_lora,42,diff,20,0.1929,48
general-instruct,baseline_igu_lora,42,diff,21,0.1923,48
general-instruct,baseline_igu_lora,42,diff,22,0.1731,48
general-instruct,baseline_igu_lora,42,diff,23,0.1008,48
general-instruct,baseline_igu_lora,42,diff,24,0.0886,48
general-instruct,baseline_igu_lora,42,diff,25,0.0717,48
general-instruct,baseline_igu_lora,42,diff,26,0.0363,48
general-instruct,baseline_igu_lora,42,diff,27,0.0331,48
general-instruct,baseline_igu_lora,42,diff,28,0.0245,48
general-instruct,baseline_igu_lora,42,diff,29,0.0072,48
general-instruct,baseline_igu_lora,42,equal,0,0.1783,48
general-instruct,baseline_igu_lora,42,equal,1,0.1781,48
general-instruct,baseline_igu_lora,42,equal,2,0.1791,48
general-instruct,baseline_igu_lora,42,equal,3,0.1786,48
general-instruct,baseline_igu_lora,42,equal,4,0.1761,48
general-instruct,baseline_igu_lora,42,equal,5,0.1784,48
general-instruct,baseline_igu_lora,42,equal,6,0.1779,48
general-instruct,baseline_igu_lora,42,equal,7,0.1772,48
general-instruct,baseline_igu_lora,42,equal,8,0.1774,48
general-instruct,baseline_igu_lora,42,equal,9,0.1785,48
general-instruct,baseline_igu_lora,42,equal,10,0.1788,48
general-instruct,baseline_igu_lora,42,equal,11,0.1797,48
general-instruct,baseline_igu_lora,42,equal,12,0.1832,48
