tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9798,0.9813,0.9993,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9423,0.9709,0.9167,0.943,0.0543,0.9709,0.9126,,,0.0116,0.0833,-0.7551,gap_fabrication_dominant,,,,,,,0.9798,0.9813,0.9993,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9808,0.9826,0.9973,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9111,0.956,0.8654,0.9084,0.0906,0.956,0.8786,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9808,0.9826,0.9973,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9451,0.9477,0.9427,0.9452,0.005,0.9477,0.9368,,,0.0,0.0573,-1.0,gap_fabrication_dominant,,,,,,,0.9808,0.9826,0.9973,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,0.9571,0.925,1.0,0.961,-0.075,0.925,1.0,,,0.075,0.0,1.0,gap_erasure_dominant,,,,,,,0.9831,0.9848,0.996,4.892,0.33463,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,0.9831,0.9848,0.996,4.892,0.33463,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9698,0.9593,0.9792,0.9691,-0.0199,0.9593,0.9763,,,0.0116,0.0208,-0.2836,gap_fabrication_dominant,,,,,,,0.9831,0.9848,0.996,4.892,0.33463,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.8794,0.9371,0.8205,0.8749,0.1166,0.9371,0.8418,,,0.0314,0.1795,-0.7018,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.8874,0.8779,0.8958,0.8868,-0.0179,0.8779,0.883,,,0.0,0.1042,-1.0,gap_fabrication_dominant,,,,,,,0.9693,0.9717,0.9967,4.405,0.66702,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0189,0.1346,-0.7541,gap_fabrication_dominant,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9725,0.9651,0.9792,0.9721,-0.0141,0.9651,0.9765,,,0.0174,0.0208,-0.0886,bipolar_no_dominant_polarity,,,,,,,0.9832,0.9846,0.9993,4.838,0.16759,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,0.8714,0.775,1.0,0.8732,-0.225,0.775,1.0,,,0.225,0.0,1.0,gap_erasure_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9206,0.9623,0.8782,0.9183,0.0841,0.9623,0.8895,,,0.0,0.1218,-1.0,gap_fabrication_dominant,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9588,0.9302,0.9844,0.9565,-0.0541,0.9302,0.9816,,,0.0116,0.0156,-0.1467,bipolar_no_dominant_polarity,,,,,,,0.9805,0.9822,0.9973,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.927,0.9686,0.8846,0.9247,0.0839,0.9686,0.8953,,,0.0,0.1154,-1.0,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9615,0.9593,0.9635,0.9614,-0.0042,0.9593,0.9593,,,0.0116,0.0365,-0.5164,gap_fabrication_dominant,,,,,,,0.9842,0.9859,0.998,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9238,0.9497,0.8974,0.9228,0.0522,0.9497,0.9042,,,0.044,0.1026,-0.3993,gap_fabrication_dominant,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9698,0.9593,0.9792,0.9691,-0.0199,0.9593,0.9763,,,0.0174,0.0208,-0.0886,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9841,0.9933,4.892,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9341,0.8837,0.9792,0.929,-0.0954,0.8837,0.9744,,,0.0233,0.0208,0.0549,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9748,0.859,0.9132,0.1159,0.9748,0.8757,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9258,0.9244,0.9271,0.9257,-0.0027,0.9244,0.9191,,,0.0233,0.0729,-0.5164,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.8709,0.8023,0.9323,0.8624,-0.13,0.8023,0.9139,,,0.0698,0.0677,0.015,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9176,0.843,0.9844,0.9082,-0.1414,0.843,0.9797,,,0.0756,0.0156,0.6574,gap_erasure_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9505,0.9244,0.974,0.9485,-0.0495,0.9244,0.9695,,,0.0233,0.026,-0.0565,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.8819,0.907,0.8594,0.8825,0.0476,0.907,0.8525,,,0.0,0.1406,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9746,0.9818,0.9873,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.8742,0.9551,0.9129,-0.0809,0.8742,0.9521,,,0.1006,0.0449,0.3832,gap_erasure_dominant,,,,,,,0.9746,0.9818,0.9873,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9698,0.9535,0.9844,0.9687,-0.0309,0.9535,0.982,,,0.0291,0.0156,0.3008,gap_erasure_dominant,,,,,,,0.9746,0.9818,0.9873,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9789,0.9798,0.9987,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9111,0.9623,0.859,0.9077,0.1033,0.9623,0.8743,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,0.9789,0.9798,0.9987,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9203,0.9012,0.9375,0.919,-0.0363,0.9012,0.9281,,,0.0116,0.0625,-0.6863,gap_fabrication_dominant,,,,,,,0.9789,0.9798,0.9987,4.784,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9782,0.982,0.9826,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9111,0.956,0.8654,0.9084,0.0906,0.956,0.8786,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9782,0.982,0.9826,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.967,0.9651,0.9688,0.9669,-0.0036,0.9651,0.9651,,,0.0116,0.0312,-0.4576,gap_fabrication_dominant,,,,,,,0.9782,0.982,0.9826,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,0.8857,1.0,0.7333,0.8462,0.2667,1.0,0.8333,,,0.0,0.2667,-1.0,gap_fabrication_dominant,,,,,,,0.9503,0.955,0.9907,4.649,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.8032,0.9686,0.6346,0.7668,0.3339,0.9686,0.7299,,,0.0,0.3654,-1.0,gap_fabrication_dominant,,,,,,,0.9503,0.955,0.9907,4.649,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9121,0.9535,0.875,0.9126,0.0785,0.9535,0.8723,,,0.0058,0.125,-0.9111,gap_fabrication_dominant,,,,,,,0.9503,0.955,0.9907,4.649,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,nf4_4bit,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9788,0.9808,0.998,4.622,1.46684,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,nf4_4bit,315,0.9111,0.9686,0.8526,0.9069,0.116,0.9686,0.8701,,,0.0,0.1474,-1.0,gap_fabrication_dominant,,,,,,,0.9788,0.9808,0.998,4.622,1.46684,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,nf4_4bit,364,0.9313,0.9244,0.9375,0.9309,-0.0131,0.9244,0.9298,,,0.0116,0.0625,-0.6863,gap_fabrication_dominant,,,,,,,0.9788,0.9808,0.998,4.622,1.46684,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.28006,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.28006,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9698,0.9709,0.9688,0.9698,0.0022,0.9709,0.9653,,,0.0116,0.0312,-0.4576,gap_fabrication_dominant,,,,,,,,,,,0.28006,0.0,,0,deepseek:deepseek-chat
