bundle_id,panel_role,axis,original_condition,source_cell,source_reference,condition,prompt,expected_canonical,expected_display_letter,prompt_and_gold_sha256,review_status_pass_or_fail,reviewer_id,review_date_utc,review_notes
B021,main,landholding,equal,AgCensus2015-16 T2-4 Uttar Pradesh/All/area/SmallvsSemi-medium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"According to the 2015-16 Agriculture Census in Uttar Pradesh, among farmers, which size class holds a greater portion of operated area—small operated area, semi-medium operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) semi-medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,208fc177e42499da04aaa6c3986e4e6ba474168e7053479fa53363a4a3d262a1,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B021,main,landholding,equal,AgCensus2015-16 T2-4 Uttar Pradesh/All/area/SmallvsSemi-medium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 23.9255 |
| semi-medium operated area | 20.4011 |
(denominator: All Classes total for Uttar Pradesh/All/area=17450)
(source location: Table 2, PDF pages 25,27,28)

According to the 2015-16 Agriculture Census in Uttar Pradesh, among farmers, which size class holds a greater portion of operated area—small operated area, semi-medium operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) semi-medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,0f9dd5153b071bcc74c1b7186db954f9830aa53003049a541747f4c9776946ae,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B021,main,landholding,equal,AgCensus2015-16 T2-4 Uttar Pradesh/All/area/SmallvsSemi-medium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 31.4011 |
| semi-medium operated area | 20.4011 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—small operated area, semi-medium operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) semi-medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,eb2d96075969185c03f7f2747d0696ae8febe48f25cc4e4e22df8098e2e0352d,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B021,main,landholding,equal,AgCensus2015-16 T2-4 Uttar Pradesh/All/area/SmallvsSemi-medium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 23.9255 |
| Group B | 20.4011 |
(denominator: All Classes total for Uttar Pradesh/All/area=17450)
(source location: Table 2, PDF pages 25,27,28)
(Group A and Group B are anonymous labels used consistently.)

According to the 2015-16 Agriculture Census in Uttar Pradesh, among farmers, which size class holds a greater portion of operated area—Group A, Group B, or are the two roughly equal?
a) Roughly equal
b) Group A
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,7c9490cd2a0a6f64fcb3915faa6df8229a861ca38d8c72ade2fab3ae0b7aeff6,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B022,main,landholding,equal,AgCensus2015-16 T2-4 Goa/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Goa, based on the Agriculture Census of 2015-16, which size class—small operated area or medium operated area—has a bigger portion of the operated area among farmers, or are they roughly equal?
a) Roughly equal
b) medium operated area
c) small operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,b893f3b77cfa22b0a9bf81582b56c6fa3db9d8779ece3df38b9d8453e9438555,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B022,main,landholding,equal,AgCensus2015-16 T2-4 Goa/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 15.8537 |
| medium operated area | 17.0732 |
(denominator: All Classes total for Goa/All/area=82)
(source location: Table 2, PDF pages 25,27,29)

In Goa, based on the Agriculture Census of 2015-16, which size class—small operated area or medium operated area—has a bigger portion of the operated area among farmers, or are they roughly equal?
a) Roughly equal
b) medium operated area
c) small operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,88faf5b5d75fa7c28650703279a0f68a971392a3675a4e4b7baa730a6699d2ca,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B022,main,landholding,equal,AgCensus2015-16 T2-4 Goa/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 28.0732 |
| medium operated area | 17.0732 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—small operated area, medium operated area, or are the two roughly equal?
a) Roughly equal
b) medium operated area
c) small operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,066aeba4371f3a72c37f5e2b33c6cc82a37bfb5b924cacbf04b2a77a75a7c0ec,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B022,main,landholding,equal,AgCensus2015-16 T2-4 Goa/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 15.8537 |
| Group B | 17.0732 |
(denominator: All Classes total for Goa/All/area=82)
(source location: Table 2, PDF pages 25,27,29)
(Group A and Group B are anonymous labels used consistently.)

In Goa, based on the Agriculture Census of 2015-16, which size class—Group A or Group B—has a bigger portion of the operated area among farmers, or are they roughly equal?
a) Roughly equal
b) Group B
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,ffb732fb6a3d40e627132cfbd5891d23134f9c27a34fbc3b646b9db40475558a,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B023,main,landholding,equal,AgCensus2015-16 T2-4 Delhi/All/area/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census for Delhi, considering farmers, does semi-medium operated area, medium operated area, or are the two roughly equal, represent a greater portion of the operated land?
a) medium operated area
b) semi-medium operated area
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,a22157ad135ba6d46d8cd01cbbfde7491192f1986c9d301564e5fbb15cd41709,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B023,main,landholding,equal,AgCensus2015-16 T2-4 Delhi/All/area/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| semi-medium operated area | 24.1379 |
| medium operated area | 24.1379 |
(denominator: All Classes total for Delhi/All/area=29)
(source location: Table 2, PDF pages 25,28,29)

In the 2015-16 Agriculture Census for Delhi, considering farmers, does semi-medium operated area, medium operated area, or are the two roughly equal, represent a greater portion of the operated land?
a) medium operated area
b) semi-medium operated area
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,9588fbd85f01f1f57f29b8da3318b94e4840a05e3243fc4cfaa1603e30750cab,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B023,main,landholding,equal,AgCensus2015-16 T2-4 Delhi/All/area/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| semi-medium operated area | 35.1379 |
| medium operated area | 24.1379 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—semi-medium operated area, medium operated area, or are the two roughly equal?
a) medium operated area
b) semi-medium operated area
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,da527a40263365168bb28d915baea499d3a9791ca01e493b27c8f2ad7f60b73b,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B023,main,landholding,equal,AgCensus2015-16 T2-4 Delhi/All/area/Semi-mediumvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 24.1379 |
| Group B | 24.1379 |
(denominator: All Classes total for Delhi/All/area=29)
(source location: Table 2, PDF pages 25,28,29)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census for Delhi, considering farmers, does Group A, Group B, or are the two roughly equal, represent a greater portion of the operated land?
a) Group B
b) Group A
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,c828729fb4315e0bad52f446c304ba2d1b9f708e19889f0b6582c600c51e25be,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B024,main,landholding,equal,AgCensus2015-16 T2-4 Sikkim/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"According to the 2015-16 Agriculture Census in Sikkim, between small operated area and medium operated area, which size class among farmers accounts for the larger share of operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,fab96eed59eecff55eb26af74a16f60655c85da88e4380fc010987688649a574,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B024,main,landholding,equal,AgCensus2015-16 T2-4 Sikkim/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 19.7802 |
| medium operated area | 21.978 |
(denominator: All Classes total for Sikkim/All/area=91)
(source location: Table 2, PDF pages 25,27,29)

According to the 2015-16 Agriculture Census in Sikkim, between small operated area and medium operated area, which size class among farmers accounts for the larger share of operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,6c695c05707c67ff7a84dd346ee55915b19baee20262f449a1631ec6cc176082,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B024,main,landholding,equal,AgCensus2015-16 T2-4 Sikkim/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| small operated area | 32.978 |
| medium operated area | 21.978 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—small operated area, medium operated area, or are the two roughly equal?
a) Roughly equal
b) small operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,9200b55f8a101fc12c0e4f7f4aca4ffeaa0e16dd3b677043a3006abd0a815b7b,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B024,main,landholding,equal,AgCensus2015-16 T2-4 Sikkim/All/area/SmallvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 19.7802 |
| Group B | 21.978 |
(denominator: All Classes total for Sikkim/All/area=91)
(source location: Table 2, PDF pages 25,27,29)
(Group A and Group B are anonymous labels used consistently.)

According to the 2015-16 Agriculture Census in Sikkim, between Group A and Group B, which size class among farmers accounts for the larger share of operated area, or are the two roughly equal?
a) Roughly equal
b) Group A
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,df972f95adfff6245403b16ac03c72cab6e53028e87922bb8a5f85d4f3807e66,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
