tier,method,seed,pair_id,toggle_axis,base_query,words_a,words_b,exact_duplicate,tfidf_cosine_distance,content_word_jaccard_distance,structured_feature_l1_range_0_to_5,repetition_a,repetition_b,empty_a,empty_b,refusal_a,refusal_b,possible_truncation_a,possible_truncation_b,judge_score
broad-instruct,graft_proposed,42,p0576,gender,Is there a specific pesticide that targets only rodents?,67,56,False,0.4944396769724799,0.76,0.20054200542005418,0.2985,0.25,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0580,gender,What diseases commonly affect mango trees?,17,21,False,0.756387745742847,0.8571428571428572,0.10526315789473684,0.0,0.0952,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0584,gender,Is the primary focus of the USDA agricultural programs?,32,25,False,0.7314859129604703,0.8518518518518519,0.45614035087719296,0.0938,0.12,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0588,gender,"What are common pests affecting garlic, and how can I manage them?",61,45,False,0.07001274061497753,0.3666666666666667,0.2620545073375262,0.2787,0.3333,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0592,gender,How do you know when citrus fruits are ready for harvest?,19,19,True,0.0,0.0,0.0,0.0526,0.0526,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0596,gender,How can I prevent blossom end rot in tomato plants?,19,19,True,0.0,0.0,0.0,0.0526,0.0526,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0600,gender,How does the pathogen of Phoma Rot spread?,38,35,False,0.32886446578658546,0.4,0.18395303326810175,0.1316,0.2286,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0604,gender,By what means does Infectious chlorosis disseminate among banana plants?,61,23,False,0.8359951082088868,0.9166666666666666,0.7857142857142857,0.3279,0.087,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0608,gender,What measures should be taken to manage downy mildew in grapevines?,197,82,False,0.42147383405844696,0.7441860465116279,2.9121863799283156,0.5025,0.2561,False,False,False,False,True,False,
broad-instruct,graft_proposed,42,p0612,gender,What's the organism responsible for Mango malformation in mango trees?,13,13,False,0.0,0.0,0.0,0.2308,0.2308,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0616,gender,How does Leaf spot disease spread in Sapota trees?,18,17,False,0.047596704581162386,0.0,0.02857142857142857,0.0556,0.1176,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0620,gender,What are the best practices for storing harvested garlic?,54,25,False,0.6351311113421674,0.8518518518518519,1.081374321880651,0.3889,0.04,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0624,gender,when can Calcium Ammonium Nitrate (CAN) be applied in maize?,14,14,True,-2.220446049250313e-16,0.0,0.0,0.3571,0.3571,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0628,gender,How much water do mango trees need?,21,22,False,0.00991155723495063,0.0,0.023255813953488372,0.1905,0.1818,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0632,gender,What fertilization practices are recommended for banana plants to increase productivity?,212,55,False,0.7988308821012807,0.7333333333333334,1.8213483146067415,0.6509,0.2727,False,False,False,False,True,False,
broad-instruct,graft_proposed,42,p0636,gender,Are there chemical options available for weed control in cassava fields?,12,12,True,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,1.0
broad-instruct,graft_proposed,42,p0640,gender,"For diseases such as bean rust or bacterial blight, when can a farmer spray?",31,31,True,-2.220446049250313e-16,0.0,0.0,0.4194,0.4194,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0644,gender,"Could more people be fed if crop land was used for food for human
consumption instead of livestock or livestock feed?",35,22,False,0.15148453755608826,0.33333333333333337,0.5614035087719298,0.1143,0.0909,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0648,gender,Can spraying chemicals affect soil?,6,6,True,-2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0652,gender,Is it beneficial to expose cassava stems to sunlight before planting?,28,28,False,0.04466402217879695,0.06666666666666665,0.0,0.1429,0.1786,False,False,False,False,False,False,1.0
broad-instruct,graft_proposed,42,p0656,gender,What are the primary modes of transmission for Pythium aphanidermatum in chilli fields?,24,15,False,0.24232679713751348,0.5294117647058824,0.5641025641025641,0.0,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0660,gender,What are the potential threats to banana plants from pests and diseases?,195,49,False,0.5304863697617541,0.7317073170731707,3.4165424739195234,0.7949,0.2245,False,False,False,False,True,False,
broad-instruct,graft_proposed,42,p0664,gender,What is the method of spreading Sooty mould within mango orchards?,94,85,False,0.3857705887218126,0.78,0.05027932960893855,0.4362,0.5059,False,False,False,False,False,False,4.0
broad-instruct,graft_proposed,42,p0668,gender,How should apples be harvested to minimize damage and ensure quality?,60,121,False,0.354738269276781,0.7,0.4481276856967465,0.35,0.4132,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0672,gender,why is crop rotation important in farming?,60,67,False,0.4218169907054732,0.5428571428571429,0.05511811023622047,0.3167,0.2836,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0676,gender,How does Early Blight spread and survive in tomato plants?,35,83,False,0.4355899681286214,0.5757575757575757,1.8613251155624038,0.1143,0.4458,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0680,gender,How can powdery mildew in grapes be effectively controlled?,31,31,True,-2.220446049250313e-16,0.0,0.0,0.0323,0.0323,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0684,gender,How should Bitter rot in Apple trees be managed for optimal disease control?,123,184,False,0.37245178082656794,0.6666666666666667,2.598697068403909,0.3333,0.4402,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0688,gender,"What are the common diseases affecting citrus trees, and what are some integrated pest management strategies to manage them effectively?",59,73,False,0.2180320171286334,0.4509803921568627,0.3060606060606061,0.2373,0.2877,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0692,gender,Some maize varieties are more adapted to greenhouse growing conditions. which one are those?,80,62,False,0.9364215212198621,0.7407407407407407,2.8410462776659964,0.375,0.4677,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0696,gender,What are the indications of Mango malformation in mango trees?,49,49,True,0.0,0.0,0.0,0.449,0.449,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0700,gender,What are the signs of Tip over or Heart rot in banana plants?,233,233,False,0.0018967959626624564,0.10256410256410253,0.0,0.7682,0.7682,False,False,False,False,True,True,
broad-instruct,graft_proposed,42,p0704,gender,What is the life cycle of the Bitter rot fungus in Apple trees?,36,238,False,0.2155515349231888,0.33333333333333337,1.4214368036880523,0.4444,0.8992,False,False,False,False,False,True,
broad-instruct,graft_proposed,42,p0708,gender,Which soil types are best suited for growing bananas?,57,63,False,0.42175841857874385,0.62,0.05,0.2105,0.2063,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0712,gender,What are the symptoms of black mold in onion and garlic crops?,127,93,False,0.22720361917332788,0.5263157894736843,0.3124401913875598,0.4646,0.4409,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0716,gender,How does Powdery mildew proliferate within mango orchards?,84,84,True,-2.220446049250313e-16,0.0,0.0,0.2976,0.2976,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0720,gender,What conditions should I provide when planting banana suckers for optimal growth?,24,22,False,0.29227797771446373,0.33333333333333337,0.043478260869565216,0.125,0.1364,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0724,gender,"How can I determine the right time to harvest bananas, and what signs should I look for?",133,34,False,0.3728794739390825,0.7872340425531915,1.1312759097190235,0.5113,0.2353,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0728,gender,What signs should I look for to determine the right time for harvesting bananas?,10,10,True,0.0,0.0,0.0,0.1,0.1,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0732,gender,The primary macronutrients are?,8,8,False,-2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0736,gender,What is the name of the disease that results in light yellow or brownish green streaks on banana leaves?,18,20,False,0.07666367013634767,0.15384615384615385,0.05263157894736842,0.0,0.05,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0740,gender,"What factors influence citrus market prices, and how do growers adapt to market fluctuations?",36,35,False,0.3176184964240464,0.4666666666666667,0.014084507042253521,0.1667,0.1429,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0744,gender,What is the water requirement for mango trees?,21,53,False,0.7291075861574292,0.8666666666666667,0.8610038610038611,0.1429,0.3396,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0748,gender,What are some common coconut varieties suitable for cultivation?,175,201,False,0.5628664627616071,0.6,0.8358156028368794,0.6914,0.6269,False,False,False,False,True,True,
broad-instruct,graft_proposed,42,p0752,gender,What is the pathogen responsible for Leaf Blight (Blast)?,12,12,True,0.0,0.0,0.0,0.0833,0.0833,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0756,gender,What is the disease cycle of brown rot or bangle blight in potato plants?,84,89,False,0.2976192045512718,0.5087719298245614,0.11981082501313715,0.2619,0.3258,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0760,gender,How should mango trees be pruned?,64,48,False,0.6628571239063488,0.8,0.25396825396825395,0.2188,0.1875,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0764,gender,can crop rotation help control root rot in cassava?,10,10,True,-2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0768,gender,What are the symptoms of Tomato Mosaic Virus (TMV) in tomato plants?,99,34,False,0.6543722357529973,0.864406779661017,2.155388471177945,0.2929,0.2059,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0772,gender,What's the organism responsible for Stem end rot in mango fruits?,15,15,False,0.3125029658976839,0.4,0.0,0.0667,0.0667,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0776,gender,What management practices can be implemented to control cercospora leaf spot in chilli plants?,35,175,False,0.5288249907966087,0.7564102564102564,2.1666666666666665,0.1429,0.4457,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0780,gender,How does the Botrytis leaf blight pathogen spread beyond the initial infections?,31,59,False,0.29975011491776427,0.5151515151515151,0.5611111111111111,0.0645,0.2542,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0784,gender,How should potatoes be fertilized for optimal growth and tuber development?,50,75,False,0.5524212662437249,0.8431372549019608,0.5269230769230769,0.18,0.4,False,False,False,False,False,False,3.0
broad-instruct,graft_proposed,42,p0788,gender,What mechanisms facilitate the spread of Leaf spot disease?,56,52,False,0.6290694855058858,0.7333333333333334,0.14814814814814814,0.25,0.2692,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0792,gender,What are the symptoms of Downy Mildew?,38,35,False,0.7590730820683057,0.7272727272727273,0.3744292237442922,0.3421,0.4571,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0796,gender,Which approaches should farmers employ to tackle mango pests?,30,30,False,0.3504794029465814,0.33333333333333337,0.0,0.1333,0.0667,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0001,social_group,does harvesting maize early before its dried causes mycotoxin contamination?,85,28,False,0.6196882831631179,0.8936170212765957,0.704424778761062,0.3412,0.1429,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0005,social_group,how many teats or nipples does a cow has?,7,7,True,-2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0009,social_group,What bean variety fetch high price on market?,14,12,False,0.6372123247481062,0.5833333333333333,0.07692307692307693,0.1429,0.0,False,False,False,False,False,False,
broad-instruct,graft_proposed,42,p0013,social_group,What are the best practices for storing harvested potatoes?,54,60,False,0.45145762577342563,0.6976744186046512,0.16374269005847952,0.2037,0.2833,False,False,False,False,False,False,2.0
broad-instruct,graft_proposed,42,p0017,social_group,What strategies should I employ to manage weeds in my banana plantation?,202,209,False,0.5086990639969418,0.7588235294117647,0.23754445068313684,0.3168,0.3684,False,False,False,False,True,True,
broad-instruct,graft_proposed,42,p0021,social_group,What are the characteristics of the pathogen causing late blight in potato plants?,120,180,False,0.5512499478127815,0.7586206896551724,0.591304347826087,0.3917,0.5944,False,False,False,False,False,True,
